step,input_rel_l1,output_rel_l1,experiment_id
11,0.0540647804737091,0.0694203674793243,spatial_relationship/prompt_09
12,0.0447352826595306,0.0856134444475174,spatial_relationship/prompt_09
13,0.048505563288927,0.0676984339952468,spatial_relationship/prompt_09
14,0.0449114106595516,0.0776677876710891,spatial_relationship/prompt_09
15,0.0453875921666622,0.0600321404635906,spatial_relationship/prompt_09
16,0.0492031872272491,0.0783854201436042,spatial_relationship/prompt_09
17,0.0563179366290569,0.048180092126131,spatial_relationship/prompt_09
18,0.0613235309720039,0.0508115068078041,spatial_relationship/prompt_09
19,0.0527347289025783,0.0635110139846801,spatial_relationship/prompt_09
20,0.064052939414978,0.0559607781469821,spatial_relationship/prompt_09
21,0.0684175416827201,0.0505641028285026,spatial_relationship/prompt_09
22,0.0724270269274711,0.0710270032286644,spatial_relationship/prompt_09
23,0.0982394739985466,0.052329272031784,spatial_relationship/prompt_09
24,0.1028283536434173,0.0515864379703998,spatial_relationship/prompt_09
25,0.1209097057580947,0.0585026666522026,spatial_relationship/prompt_09
26,0.143189936876297,0.0604211315512657,spatial_relationship/prompt_09
27,0.1999057531356811,0.0997217521071434,spatial_relationship/prompt_09
28,0.2486255317926406,0.117555484175682,spatial_relationship/prompt_09
29,0.3702869415283203,0.2535610496997833,spatial_relationship/prompt_09
0,0.0,0.0,spatial_relationship/prompt_02
1,0.3967653512954712,0.7292128205299377,spatial_relationship/prompt_02
2,0.1040131300687789,0.4638861715793609,spatial_relationship/prompt_02
3,0.0794497355818748,0.3322567939758301,spatial_relationship/prompt_02
4,0.0602542646229267,0.2340829670429229,spatial_relationship/prompt_02
5,0.0618538260459899,0.1853452622890472,spatial_relationship/prompt_02
6,0.0561972483992576,0.1711536049842834,spatial_relationship/prompt_02
7,0.0542140454053878,0.1243970096111297,spatial_relationship/prompt_02
8,0.0503405630588531,0.1080113723874092,spatial_relationship/prompt_02
9,0.0899893268942833,0.142252117395401,spatial_relationship/prompt_02
10,0.0447374731302261,0.1005033552646637,spatial_relationship/prompt_02
11,0.051058042794466,0.070217452943325,spatial_relationship/prompt_02
12,0.0480292215943336,0.0849686786532402,spatial_relationship/prompt_02
13,0.0539216063916683,0.0626476630568504,spatial_relationship/prompt_02
14,0.0472960248589515,0.0760023668408393,spatial_relationship/prompt_02
15,0.0470851995050907,0.053577933460474,spatial_relationship/prompt_02
16,0.0505023300647735,0.0746007338166236,spatial_relationship/prompt_02
17,0.0659235268831253,0.0482938140630722,spatial_relationship/prompt_02
18,0.0616103932261467,0.0461120344698429,spatial_relationship/prompt_02
19,0.0570532605051994,0.0652891024947166,spatial_relationship/prompt_02
20,0.069392904639244,0.0519222728908062,spatial_relationship/prompt_02
21,0.0665212199091911,0.0474696680903434,spatial_relationship/prompt_02
22,0.0707911401987075,0.0619898475706577,spatial_relationship/prompt_02
23,0.0910630822181701,0.0468685738742351,spatial_relationship/prompt_02
24,0.1031954437494278,0.0495769530534744,spatial_relationship/prompt_02
25,0.1227628216147422,0.0543958880007267,spatial_relationship/prompt_02
26,0.1427810937166214,0.0604514703154563,spatial_relationship/prompt_02
27,0.2002846896648407,0.0988143682479858,spatial_relationship/prompt_02
28,0.2483167052268982,0.1157239601016044,spatial_relationship/prompt_02
29,0.3656836450099945,0.2502724826335907,spatial_relationship/prompt_02
0,0.0,0.0,spatial_relationship/prompt_08
1,0.3967434465885162,0.6793674826622009,spatial_relationship/prompt_08
2,0.105461336672306,0.4373968541622162,spatial_relationship/prompt_08
3,0.079170323908329,0.2998950183391571,spatial_relationship/prompt_08
4,0.0577376037836074,0.2451149076223373,spatial_relationship/prompt_08
5,0.0654160901904106,0.1859763115644455,spatial_relationship/prompt_08
6,0.0560089461505413,0.1662891656160354,spatial_relationship/prompt_08
7,0.0514387413859367,0.1312245726585388,spatial_relationship/prompt_08
8,0.050221387296915,0.1160733103752136,spatial_relationship/prompt_08
9,0.0844920054078102,0.1559484750032425,spatial_relationship/prompt_08
10,0.0444816537201404,0.1087023764848709,spatial_relationship/prompt_08
11,0.0505124814808368,0.0770381465554237,spatial_relationship/prompt_08
12,0.0463216193020343,0.0927799642086029,spatial_relationship/prompt_08
13,0.0483643151819705,0.0725229233503341,spatial_relationship/prompt_08
14,0.0450928807258605,0.08362977206707,spatial_relationship/prompt_08
15,0.046448964625597,0.0638898536562919,spatial_relationship/prompt_08
16,0.0501802638173103,0.081073097884655,spatial_relationship/prompt_08
17,0.0639719665050506,0.0538120381534099,spatial_relationship/prompt_08
18,0.0592056363821029,0.0529733970761299,spatial_relationship/prompt_08
19,0.0535879619419574,0.0661243051290512,spatial_relationship/prompt_08
20,0.0674803778529167,0.0537760816514492,spatial_relationship/prompt_08
21,0.0651746541261673,0.049988180398941,spatial_relationship/prompt_08
22,0.0688823387026786,0.0657573789358139,spatial_relationship/prompt_08
23,0.0900203958153724,0.0469544939696788,spatial_relationship/prompt_08
24,0.0980482473969459,0.0503137856721878,spatial_relationship/prompt_08
25,0.1205751597881317,0.0560559034347534,spatial_relationship/prompt_08
26,0.1414165496826172,0.0608226917684078,spatial_relationship/prompt_08
27,0.1984873116016388,0.0998579487204551,spatial_relationship/prompt_08
28,0.2502525746822357,0.1230088099837303,spatial_relationship/prompt_08
29,0.3726361095905304,0.2631759345531463,spatial_relationship/prompt_08
0,0.0,0.0,spatial_relationship/prompt_04
1,0.398701012134552,0.7242887020111084,spatial_relationship/prompt_04
2,0.1039673164486885,0.4811663329601288,spatial_relationship/prompt_04
3,0.0794320106506347,0.2958987951278686,spatial_relationship/prompt_04
4,0.0560555346310138,0.2001521587371826,spatial_relationship/prompt_04
5,0.0664095804095268,0.1513124257326126,spatial_relationship/prompt_04
6,0.055179476737976,0.1367329359054565,spatial_relationship/prompt_04
7,0.0546706840395927,0.1017789170145988,spatial_relationship/prompt_04
8,0.0465380102396011,0.0921102985739708,spatial_relationship/prompt_04
9,0.0849202573299408,0.134603351354599,spatial_relationship/prompt_04
10,0.0456058867275714,0.0966107994318008,spatial_relationship/prompt_04
11,0.0504877902567386,0.0647989064455032,spatial_relationship/prompt_04
12,0.0442630387842655,0.0801850482821464,spatial_relationship/prompt_04
13,0.0509684085845947,0.0642269551753997,spatial_relationship/prompt_04
14,0.0451964437961578,0.0750784426927566,spatial_relationship/prompt_04
15,0.0476854257285594,0.0545868277549743,spatial_relationship/prompt_04
16,0.0501030087471008,0.0763868242502212,spatial_relationship/prompt_04
17,0.0667266994714737,0.0479131862521171,spatial_relationship/prompt_04
18,0.0620120279490947,0.0486137829720974,spatial_relationship/prompt_04
19,0.0547162294387817,0.0645533502101898,spatial_relationship/prompt_04
20,0.0676374658942222,0.0521262437105178,spatial_relationship/prompt_04
21,0.0689300671219825,0.0469344146549701,spatial_relationship/prompt_04
22,0.071328192949295,0.0659021213650703,spatial_relationship/prompt_04
23,0.0991653650999069,0.0443647280335426,spatial_relationship/prompt_04
24,0.1031961366534233,0.046576514840126,spatial_relationship/prompt_04
25,0.1263300478458404,0.0520763844251632,spatial_relationship/prompt_04
26,0.1478678435087204,0.0574691481888294,spatial_relationship/prompt_04
27,0.2035593539476394,0.0959207192063331,spatial_relationship/prompt_04
28,0.2527204751968384,0.1184644401073455,spatial_relationship/prompt_04
29,0.3741169571876526,0.2546509504318237,spatial_relationship/prompt_04
0,0.0,0.0,spatial_relationship/prompt_07
1,0.3880146443843841,0.6899439096450806,spatial_relationship/prompt_07
2,0.1055471301078796,0.5143347978591919,spatial_relationship/prompt_07
3,0.078145258128643,0.3838642835617065,spatial_relationship/prompt_07
4,0.0565181896090507,0.2510450482368469,spatial_relationship/prompt_07
5,0.0679530426859855,0.1659280061721801,spatial_relationship/prompt_07
6,0.053833320736885,0.1795016676187515,spatial_relationship/prompt_07
7,0.0537821091711521,0.1260765343904495,spatial_relationship/prompt_07
8,0.0464380159974098,0.1007283255457878,spatial_relationship/prompt_07
9,0.0809461176395416,0.1420430541038513,spatial_relationship/prompt_07
10,0.0459138937294483,0.1051785722374916,spatial_relationship/prompt_07
11,0.0542224235832691,0.0760335326194763,spatial_relationship/prompt_07
12,0.0449421852827072,0.087079219520092,spatial_relationship/prompt_07
13,0.051070250570774,0.068400353193283,spatial_relationship/prompt_07
14,0.0453480780124664,0.0765894874930381,spatial_relationship/prompt_07
15,0.0479307137429714,0.0577990934252738,spatial_relationship/prompt_07
16,0.0498559363186359,0.0734401866793632,spatial_relationship/prompt_07
17,0.0543505810201168,0.0434099361300468,spatial_relationship/prompt_07
18,0.0662114769220352,0.0505493097007274,spatial_relationship/prompt_07
19,0.0528816282749176,0.0584601499140262,spatial_relationship/prompt_07
20,0.0649160742759704,0.0542046390473842,spatial_relationship/prompt_07
21,0.0680994093418121,0.0465691089630126,spatial_relationship/prompt_07
22,0.0717521905899047,0.0672709569334983,spatial_relationship/prompt_07
23,0.0947562903165817,0.043582797050476,spatial_relationship/prompt_07
24,0.1093218848109245,0.0543012283742427,spatial_relationship/prompt_07
25,0.1218642070889473,0.0493764318525791,spatial_relationship/prompt_07
26,0.1446616202592849,0.0549990274012088,spatial_relationship/prompt_07
27,0.2030734568834304,0.0961805805563926,spatial_relationship/prompt_07
28,0.2505906224250793,0.116265058517456,spatial_relationship/prompt_07
29,0.3707292377948761,0.2504224181175232,spatial_relationship/prompt_07
0,0.0,0.0,spatial_relationship/prompt_03
1,0.3951412141323089,0.748371958732605,spatial_relationship/prompt_03
2,0.1023249849677085,0.5218144059181213,spatial_relationship/prompt_03
3,0.0783460438251495,0.3259288966655731,spatial_relationship/prompt_03
4,0.0588648468255996,0.2012938261032104,spatial_relationship/prompt_03
5,0.0616225488483905,0.1540045887231826,spatial_relationship/prompt_03
6,0.0560328438878059,0.1542625874280929,spatial_relationship/prompt_03
7,0.0533809922635555,0.1198591664433479,spatial_relationship/prompt_03
8,0.0506119206547737,0.1128372699022293,spatial_relationship/prompt_03
9,0.0851451605558395,0.1490434557199478,spatial_relationship/prompt_03
10,0.0442734435200691,0.1062189042568206,spatial_relationship/prompt_03
11,0.0508334226906299,0.075053222477436,spatial_relationship/prompt_03
12,0.046814814209938,0.0908645540475845,spatial_relationship/prompt_03
13,0.0539342314004898,0.0703995078802108,spatial_relationship/prompt_03
14,0.047176007181406,0.0833037495613098,spatial_relationship/prompt_03
15,0.0529779009521007,0.0621348544955253,spatial_relationship/prompt_03
16,0.0506578236818313,0.0828406289219856,spatial_relationship/prompt_03
17,0.061361126601696,0.050441525876522,spatial_relationship/prompt_03
18,0.0653941556811332,0.0518797673285007,spatial_relationship/prompt_03
19,0.0572336837649345,0.0688791871070861,spatial_relationship/prompt_03
20,0.0714288055896759,0.0551336407661438,spatial_relationship/prompt_03
21,0.0689700171351432,0.0524118319153785,spatial_relationship/prompt_03
22,0.0712707564234733,0.0680862218141555,spatial_relationship/prompt_03
23,0.0992592871189117,0.0478680320084095,spatial_relationship/prompt_03
24,0.1050375998020172,0.0537322014570236,spatial_relationship/prompt_03
25,0.1276593506336212,0.0546033903956413,spatial_relationship/prompt_03
26,0.1473292857408523,0.0600382275879383,spatial_relationship/prompt_03
27,0.2048506587743759,0.0984785109758377,spatial_relationship/prompt_03
28,0.2513920962810516,0.1185622960329055,spatial_relationship/prompt_03
29,0.3741057813167572,0.2575095295906067,spatial_relationship/prompt_03
0,0.0,0.0,spatial_relationship/prompt_06
1,0.3886036276817322,0.6543064117431641,spatial_relationship/prompt_06
2,0.1066468730568885,0.4499802589416504,spatial_relationship/prompt_06
3,0.0785412862896919,0.3211261332035064,spatial_relationship/prompt_06
4,0.0587695389986038,0.2218460738658905,spatial_relationship/prompt_06
5,0.0685954242944717,0.1219830363988876,spatial_relationship/prompt_06
6,0.0544555149972438,0.1320252269506454,spatial_relationship/prompt_06
7,0.0528926290571689,0.0933035314083099,spatial_relationship/prompt_06
8,0.050768781453371,0.0815329998731613,spatial_relationship/prompt_06
9,0.085092544555664,0.1267249137163162,spatial_relationship/prompt_06
10,0.0451371371746063,0.0885070487856864,spatial_relationship/prompt_06
11,0.0598420873284339,0.0542912036180496,spatial_relationship/prompt_06
12,0.0467489138245582,0.0758974850177764,spatial_relationship/prompt_06
13,0.0539595745503902,0.0559361912310123,spatial_relationship/prompt_06
14,0.0469737686216831,0.0710895359516143,spatial_relationship/prompt_06
15,0.0455264560878276,0.0522999241948127,spatial_relationship/prompt_06
16,0.0512121133506298,0.0664555132389068,spatial_relationship/prompt_06
17,0.0534507110714912,0.0419455096125602,spatial_relationship/prompt_06
18,0.0655466094613075,0.0404986180365085,spatial_relationship/prompt_06
19,0.0549722462892532,0.0584392845630645,spatial_relationship/prompt_06
20,0.0622162446379661,0.0499626845121383,spatial_relationship/prompt_06
21,0.0714742615818977,0.0429253093898296,spatial_relationship/prompt_06
22,0.0758357048034668,0.0680335834622383,spatial_relationship/prompt_06
23,0.0989896357059478,0.0411991514265537,spatial_relationship/prompt_06
24,0.1125679686665535,0.0450479350984096,spatial_relationship/prompt_06
25,0.1228498667478561,0.0453815646469593,spatial_relationship/prompt_06
26,0.1503111869096756,0.0506143644452095,spatial_relationship/prompt_06
27,0.2074741870164871,0.0913197100162506,spatial_relationship/prompt_06
28,0.2554413080215454,0.1119749769568443,spatial_relationship/prompt_06
29,0.3816242814064026,0.2505859434604645,spatial_relationship/prompt_06
0,0.0,0.0,appearance_style/prompt_00
1,0.3911662995815277,0.7959539890289307,appearance_style/prompt_00
2,0.1075932756066322,0.4199592471122741,appearance_style/prompt_00
3,0.0780212581157684,0.2125911116600036,appearance_style/prompt_00
4,0.0567152500152587,0.1282145529985427,appearance_style/prompt_00
5,0.0690307840704917,0.087635226547718,appearance_style/prompt_00
6,0.0550715625286102,0.1016458645462989,appearance_style/prompt_00
7,0.053932175040245,0.0688033550977706,appearance_style/prompt_00
8,0.0470943488180637,0.0679499879479408,appearance_style/prompt_00
9,0.0845770016312599,0.1102147623896598,appearance_style/prompt_00
10,0.0456912145018577,0.0722643435001373,appearance_style/prompt_00
11,0.0544989109039306,0.0431589595973491,appearance_style/prompt_00
12,0.0470741614699363,0.064141571521759,appearance_style/prompt_00
13,0.0505831316113472,0.0460464432835578,appearance_style/prompt_00
14,0.0460676029324531,0.0580612830817699,appearance_style/prompt_00
15,0.0472459159791469,0.0416124649345874,appearance_style/prompt_00
16,0.0504942238330841,0.0615934394299984,appearance_style/prompt_00
17,0.0627993643283844,0.0361092276871204,appearance_style/prompt_00
18,0.0655244514346122,0.0404460243880748,appearance_style/prompt_00
19,0.0565485469996929,0.0518988445401191,appearance_style/prompt_00
20,0.0660454556345939,0.0443474166095256,appearance_style/prompt_00
21,0.073762409389019,0.0386683791875839,appearance_style/prompt_00
22,0.0770098865032196,0.0615954212844371,appearance_style/prompt_00
23,0.1020767986774444,0.0405889563262462,appearance_style/prompt_00
24,0.1114617958664894,0.0418906770646572,appearance_style/prompt_00
25,0.1260327845811844,0.0474454872310161,appearance_style/prompt_00
26,0.1476202756166458,0.0549799762666225,appearance_style/prompt_00
27,0.1984308660030365,0.0940173342823982,appearance_style/prompt_00
28,0.2423654794692993,0.121288001537323,appearance_style/prompt_00
29,0.3520760536193847,0.2530949115753174,appearance_style/prompt_00
0,0.0,0.0,appearance_style/prompt_05
1,0.3942854702472687,0.7997229099273682,appearance_style/prompt_05
2,0.1072415709495544,0.4038823246955871,appearance_style/prompt_05
3,0.0797978714108467,0.2010854482650756,appearance_style/prompt_05
4,0.0590040832757949,0.12956503033638,appearance_style/prompt_05
5,0.0658717229962349,0.0951936915516853,appearance_style/prompt_05
6,0.0534424036741256,0.1044099405407905,appearance_style/prompt_05
7,0.0555798336863517,0.0785349607467651,appearance_style/prompt_05
8,0.0512478500604629,0.0693864598870277,appearance_style/prompt_05
9,0.0880220979452133,0.1158076822757721,appearance_style/prompt_05
10,0.0475335046648979,0.0786610096693039,appearance_style/prompt_05
11,0.0553266443312168,0.0470566935837268,appearance_style/prompt_05
12,0.0486633293330669,0.0678490027785301,appearance_style/prompt_05
13,0.0546346604824066,0.0475272946059703,appearance_style/prompt_05
14,0.0473449863493442,0.0625214949250221,appearance_style/prompt_05
15,0.0468411669135093,0.0432823784649372,appearance_style/prompt_05
16,0.0506486408412456,0.0630605146288871,appearance_style/prompt_05
17,0.0614791698753833,0.0355854704976081,appearance_style/prompt_05
18,0.0650705099105835,0.0387404933571815,appearance_style/prompt_05
19,0.0574934817850589,0.0520205572247505,appearance_style/prompt_05
20,0.0672444626688957,0.0449502281844615,appearance_style/prompt_05
21,0.0718546062707901,0.0387768596410751,appearance_style/prompt_05
22,0.0765370652079582,0.0626849383115768,appearance_style/prompt_05
23,0.0976197123527526,0.0390900075435638,appearance_style/prompt_05
24,0.1110241711139679,0.044670220464468,appearance_style/prompt_05
25,0.1245880126953125,0.0468121096491813,appearance_style/prompt_05
26,0.1464950740337371,0.0546804182231426,appearance_style/prompt_05
27,0.1995974481105804,0.0944814905524253,appearance_style/prompt_05
28,0.243607223033905,0.1186094433069229,appearance_style/prompt_05
29,0.3559463024139404,0.2517417371273041,appearance_style/prompt_05
0,0.0,0.0,appearance_style/prompt_01
1,0.3890758454799652,0.7939952611923218,appearance_style/prompt_01
2,0.1060729697346687,0.3616271018981933,appearance_style/prompt_01
3,0.0792682468891143,0.1864043176174163,appearance_style/prompt_01
4,0.0586619414389133,0.1169850081205368,appearance_style/prompt_01
5,0.0702892020344734,0.0849041566252708,appearance_style/prompt_01
6,0.0529309920966625,0.1001587584614753,appearance_style/prompt_01
7,0.0549677051603794,0.0704833939671516,appearance_style/prompt_01
8,0.051174733787775,0.0626571699976921,appearance_style/prompt_01
9,0.0830941200256347,0.1074001714587211,appearance_style/prompt_01
10,0.0462049692869186,0.0729473307728767,appearance_style/prompt_01
11,0.0611398555338382,0.0424677319824695,appearance_style/prompt_01
12,0.0475747808814048,0.0619713999330997,appearance_style/prompt_01
13,0.0551003031432628,0.0445924066007137,appearance_style/prompt_01
14,0.0478432215750217,0.0584335960447788,appearance_style/prompt_01
15,0.0483123920857906,0.0442445129156112,appearance_style/prompt_01
16,0.0521762445569038,0.0587229579687118,appearance_style/prompt_01
17,0.0550687201321125,0.0317189767956733,appearance_style/prompt_01
18,0.0686615854501724,0.0361385866999626,appearance_style/prompt_01
19,0.0557585433125495,0.048462625592947,appearance_style/prompt_01
20,0.066432699561119,0.0444093085825443,appearance_style/prompt_01
21,0.0774228870868682,0.0407983139157295,appearance_style/prompt_01
22,0.0792784616351127,0.0619576722383499,appearance_style/prompt_01
23,0.1023944169282913,0.0385452918708324,appearance_style/prompt_01
24,0.115128718316555,0.0402717627584934,appearance_style/prompt_01
25,0.127430111169815,0.0422362387180328,appearance_style/prompt_01
26,0.1497820615768432,0.0475868619978427,appearance_style/prompt_01
27,0.2018795311450958,0.0887386575341224,appearance_style/prompt_01
28,0.2439998537302017,0.1116340458393096,appearance_style/prompt_01
29,0.3562408685684204,0.2422852367162704,appearance_style/prompt_01
0,0.0,0.0,appearance_style/prompt_09
1,0.3852228224277496,0.6045108437538147,appearance_style/prompt_09
2,0.1005649119615554,0.3162524700164795,appearance_style/prompt_09
3,0.0770276486873626,0.2360853105783462,appearance_style/prompt_09
4,0.0579674430191516,0.1959225386381149,appearance_style/prompt_09
5,0.0602785684168338,0.1547849476337433,appearance_style/prompt_09
6,0.0564960949122905,0.151464968919754,appearance_style/prompt_09
7,0.0520803183317184,0.1248457431793212,appearance_style/prompt_09
8,0.0499195381999015,0.1147998124361038,appearance_style/prompt_09
9,0.0859339907765388,0.1466352641582489,appearance_style/prompt_09
10,0.0429322905838489,0.1019658669829368,appearance_style/prompt_09
11,0.0494645088911056,0.0740146711468696,appearance_style/prompt_09
12,0.0449514351785182,0.0840968042612075,appearance_style/prompt_09
13,0.0520537681877613,0.0624785460531711,appearance_style/prompt_09
14,0.0457498468458652,0.0803858041763305,appearance_style/prompt_09
15,0.0498973578214645,0.0592918284237384,appearance_style/prompt_09
16,0.0495771951973438,0.0765034481883049,appearance_style/prompt_09
17,0.0557811856269836,0.0470289699733257,appearance_style/prompt_09
18,0.0639610514044761,0.0464282445609569,appearance_style/prompt_09
19,0.0552388504147529,0.0687907338142395,appearance_style/prompt_09
20,0.0679408013820648,0.058741521090269,appearance_style/prompt_09
21,0.0642236173152923,0.0515747293829917,appearance_style/prompt_09
22,0.0676161646842956,0.0642397329211235,appearance_style/prompt_09
23,0.0916432812809944,0.0476400814950466,appearance_style/prompt_09
24,0.0966793894767761,0.0463368259370327,appearance_style/prompt_09
25,0.1187127232551574,0.0537814125418663,appearance_style/prompt_09
26,0.1375786066055297,0.0555375330150127,appearance_style/prompt_09
27,0.1993029415607452,0.0983013734221458,appearance_style/prompt_09
28,0.2478348612785339,0.1128803193569183,appearance_style/prompt_09
29,0.3756188154220581,0.2506241500377655,appearance_style/prompt_09
0,0.0,0.0,appearance_style/prompt_02
1,0.3923916518688202,0.7954146265983582,appearance_style/prompt_02
2,0.1069510579109191,0.3988969326019287,appearance_style/prompt_02
3,0.0776685178279876,0.2256610095500946,appearance_style/prompt_02
4,0.0584920234978199,0.1331252455711364,appearance_style/prompt_02
5,0.0644514635205268,0.0905791819095611,appearance_style/prompt_02
6,0.0532965473830699,0.1014071851968765,appearance_style/prompt_02
7,0.0534754246473312,0.0706080496311187,appearance_style/prompt_02
8,0.0507290810346603,0.0651266798377037,appearance_style/prompt_02
9,0.0826872214674949,0.1131208091974258,appearance_style/prompt_02
10,0.0457117520272731,0.0747883766889572,appearance_style/prompt_02
11,0.054277017712593,0.0466267652809619,appearance_style/prompt_02
12,0.0467183478176593,0.0654933080077171,appearance_style/prompt_02
13,0.0531618073582649,0.04539155960083,appearance_style/prompt_02
14,0.0473075732588768,0.0616668276488781,appearance_style/prompt_02
15,0.0484246239066123,0.0438124164938926,appearance_style/prompt_02
16,0.0493151172995567,0.0629830211400985,appearance_style/prompt_02
17,0.0575342774391174,0.0366931445896625,appearance_style/prompt_02
18,0.0665970668196678,0.0385073870420455,appearance_style/prompt_02
19,0.0574155263602733,0.053550474345684,appearance_style/prompt_02
20,0.0673720985651016,0.0460494458675384,appearance_style/prompt_02
21,0.0705603137612342,0.0389018878340721,appearance_style/prompt_02
22,0.0757810771465301,0.0630784109234809,appearance_style/prompt_02
23,0.1006279960274696,0.0396016612648963,appearance_style/prompt_02
24,0.1092773526906967,0.04409771412611,appearance_style/prompt_02
25,0.1246866583824157,0.0469837486743927,appearance_style/prompt_02
26,0.1464487910270691,0.0554777570068836,appearance_style/prompt_02
27,0.1993329524993896,0.0937085598707199,appearance_style/prompt_02
28,0.2447107136249542,0.1183625608682632,appearance_style/prompt_02
29,0.3542917370796203,0.2526236176490783,appearance_style/prompt_02
0,0.0,0.0,appearance_style/prompt_08
1,0.3917608857154846,0.778712272644043,appearance_style/prompt_08
2,0.105216383934021,0.417023092508316,appearance_style/prompt_08
3,0.0812356099486351,0.2562862038612366,appearance_style/prompt_08
4,0.056536179035902,0.162014290690422,appearance_style/prompt_08
5,0.0697117447853088,0.1098302751779556,appearance_style/prompt_08
6,0.0535247512161731,0.1122767105698585,appearance_style/prompt_08
7,0.0549566894769668,0.0810305774211883,appearance_style/prompt_08
8,0.046971321105957,0.0724417939782142,appearance_style/prompt_08
9,0.0787447094917297,0.1150570511817932,appearance_style/prompt_08
10,0.0483527369797229,0.0812976360321044,appearance_style/prompt_08
11,0.0555915050208568,0.0534877441823482,appearance_style/prompt_08
12,0.0472408980131149,0.0708201825618743,appearance_style/prompt_08
13,0.050207432359457,0.0504598170518875,appearance_style/prompt_08
14,0.0464587733149528,0.0645484179258346,appearance_style/prompt_08
15,0.0484371595084667,0.0485777519643306,appearance_style/prompt_08
16,0.0495829135179519,0.0662343129515647,appearance_style/prompt_08
17,0.0574952140450477,0.0372074507176876,appearance_style/prompt_08
18,0.0639874339103698,0.0440938733518123,appearance_style/prompt_08
19,0.0557751655578613,0.0546629838645458,appearance_style/prompt_08
20,0.06671142578125,0.0498392283916473,appearance_style/prompt_08
21,0.0704785361886024,0.0432912334799766,appearance_style/prompt_08
22,0.0745011419057846,0.0642931833863258,appearance_style/prompt_08
23,0.0938727185130119,0.0420686565339565,appearance_style/prompt_08
24,0.1105208471417427,0.0481934174895286,appearance_style/prompt_08
25,0.1244269236922264,0.0496470555663108,appearance_style/prompt_08
26,0.1458617448806762,0.0575691685080528,appearance_style/prompt_08
27,0.1988115161657333,0.0961718559265136,appearance_style/prompt_08
28,0.2449090629816055,0.1207960173487663,appearance_style/prompt_08
29,0.356130838394165,0.2530094087123871,appearance_style/prompt_08
0,0.0,0.0,appearance_style/prompt_04
1,0.3941090106964111,0.7776647210121155,appearance_style/prompt_04
2,0.1062839403748512,0.3848937451839447,appearance_style/prompt_04
3,0.0792179629206657,0.2157339006662368,appearance_style/prompt_04
4,0.0593061782419681,0.1408837586641311,appearance_style/prompt_04
5,0.0662256181240081,0.1054548248648643,appearance_style/prompt_04
6,0.0548039115965366,0.1255541890859604,appearance_style/prompt_04
7,0.0552430525422096,0.0913361087441444,appearance_style/prompt_04
8,0.050931766629219,0.0835060849785804,appearance_style/prompt_04
9,0.0892427340149879,0.1269015669822693,appearance_style/prompt_04
10,0.0465495809912681,0.0856288373470306,appearance_style/prompt_04
11,0.0554822906851768,0.0560951940715312,appearance_style/prompt_04
12,0.0467562824487686,0.0730188712477684,appearance_style/prompt_04
13,0.0549673773348331,0.0560231767594814,appearance_style/prompt_04
14,0.0472994036972522,0.0691588148474693,appearance_style/prompt_04
15,0.0457937121391296,0.0494897738099098,appearance_style/prompt_04
16,0.0504246987402439,0.0688418745994567,appearance_style/prompt_04
17,0.061519831418991,0.0430586636066436,appearance_style/prompt_04
18,0.0642257630825042,0.0466482378542423,appearance_style/prompt_04
19,0.0561975501477718,0.0577806606888771,appearance_style/prompt_04
20,0.0658828020095825,0.0535928048193454,appearance_style/prompt_04
21,0.07025196403265,0.0436105579137802,appearance_style/prompt_04
22,0.0749716535210609,0.0669620409607887,appearance_style/prompt_04
23,0.0976036339998245,0.0418805703520774,appearance_style/prompt_04
24,0.1093625873327255,0.0479168146848678,appearance_style/prompt_04
25,0.1243068277835846,0.0507097169756889,appearance_style/prompt_04
26,0.1467429846525192,0.0582896620035171,appearance_style/prompt_04
27,0.20110385119915,0.097824789583683,appearance_style/prompt_04
28,0.247780442237854,0.121315486729145,appearance_style/prompt_04
29,0.3602388501167297,0.2530646324157715,appearance_style/prompt_04
0,0.0,0.0,appearance_style/prompt_07
1,0.3907046318054199,0.8504282832145691,appearance_style/prompt_07
2,0.1011268347501754,0.3710559010505676,appearance_style/prompt_07
3,0.0785987004637718,0.1808488070964813,appearance_style/prompt_07
4,0.0588291361927986,0.1057277098298072,appearance_style/prompt_07
5,0.0623808577656745,0.0783705487847328,appearance_style/prompt_07
6,0.0566745027899742,0.0907284021377563,appearance_style/prompt_07
7,0.0589044317603111,0.0634040012955665,appearance_style/prompt_07
8,0.0463997386395931,0.058040764182806,appearance_style/prompt_07
9,0.0866314992308616,0.1115733608603477,appearance_style/prompt_07
10,0.0463922806084156,0.0697657465934753,appearance_style/prompt_07
11,0.0518091656267643,0.041392508894205,appearance_style/prompt_07
12,0.0479091964662075,0.0613668523728847,appearance_style/prompt_07
13,0.0555943176150321,0.0433302484452724,appearance_style/prompt_07
14,0.048307828605175,0.057957787066698,appearance_style/prompt_07
15,0.0539108216762542,0.0391852110624313,appearance_style/prompt_07
16,0.0520428456366062,0.0650567263364791,appearance_style/prompt_07
17,0.0638947412371635,0.0290362127125263,appearance_style/prompt_07
18,0.0695438161492347,0.0370979756116867,appearance_style/prompt_07
19,0.0595172680914402,0.053214494138956,appearance_style/prompt_07
20,0.0746113657951355,0.0422684699296951,appearance_style/prompt_07
21,0.0713757127523422,0.0368158183991909,appearance_style/prompt_07
